Block Name,Point ID,Points_0,Points_1,Points_2,Points_Magnitude,U_average_0,U_average_1,U_average_2,U_average_Magnitude,ddt0(U)_average_0,ddt0(U)_average_1,ddt0(U)_average_2,ddt0(U)_average_Magnitude,ddt0(k)_average,ddt0(omega)_average,ddtCorrDdt0(U)_average_0,ddtCorrDdt0(U)_average_1,ddtCorrDdt0(U)_average_2,ddtCorrDdt0(U)_average_Magnitude,k_average,nut_average,omega_average,p_average
internalMesh,108,-0.003309,0.000770,0.000000,0.003398,9.644995,0.145918,0.000000,9.646098,-4.639542,-2.554820,0.000000,5.296457,26.191700,64692.070312,-4.639542,-2.554820,0.000000,5.296457,1.134415,0.000058,19615.097656,-2.488321
internalMesh,109,-0.002965,0.000770,0.000000,0.003063,9.590354,0.142861,0.000000,9.591418,-3.828413,-2.926863,0.000000,4.819054,18.647739,15609.312500,-3.828413,-2.926863,0.000000,4.819054,1.249479,0.000062,19990.681641,-2.501134
internalMesh,110,-0.002633,0.000770,0.000000,0.002743,9.533430,0.140129,0.000000,9.534460,-2.103089,-2.638899,0.000000,3.374429,6.005307,-23734.462891,-2.103089,-2.638899,0.000000,3.374429,1.355939,0.000067,20330.423828,-2.508153
internalMesh,111,-0.002312,0.000770,0.000000,0.002437,9.473910,0.137831,0.000000,9.474913,0.167177,-1.937573,0.000000,1.944772,-8.225241,-45046.726562,0.167177,-1.937573,0.000000,1.944772,1.490512,0.000072,20594.716797,-2.508990
internalMesh,112,-0.002003,0.000770,0.000000,0.002145,9.412517,0.136609,0.000000,9.413507,2.498273,-1.052662,0.000000,2.710990,-22.103561,-49808.644531,2.498273,-1.052662,0.000000,2.710990,1.612162,0.000077,20832.898438,-2.503828
internalMesh,113,-0.001704,0.000770,0.000000,0.001870,9.349015,0.136872,0.000000,9.350018,4.306611,-0.318302,0.000000,4.318358,-30.573694,-41703.511719,4.306611,-0.318302,0.000000,4.318358,1.768605,0.000084,21001.296875,-2.494164
internalMesh,114,-0.001416,0.000770,0.000000,0.001611,9.284827,0.139538,0.000000,9.285875,5.440219,0.125218,0.000000,5.441660,-36.070179,-27409.062500,5.440219,0.125218,0.000000,5.441660,1.904631,0.000090,21156.744141,-2.484227
internalMesh,115,-0.001137,0.000770,0.000000,0.001373,9.220046,0.145715,0.000000,9.221197,5.716996,0.246212,0.000000,5.722295,-34.992817,-10093.752930,5.716996,0.246212,0.000000,5.722295,2.085839,0.000098,21252.964844,-2.484185
internalMesh,116,-0.000869,0.000770,0.000000,0.001161,9.158320,0.156383,0.000000,9.159656,5.282071,0.111039,0.000000,5.283238,-31.542633,7706.587402,5.282071,0.111039,0.000000,5.283238,2.235579,0.000105,21350.691406,-2.512869
internalMesh,117,-0.000610,0.000770,0.000000,0.000982,9.099960,0.173494,0.000000,9.101614,4.261962,-0.170544,0.000000,4.265373,-23.963989,25221.238281,4.261962,-0.170544,0.000000,4.265373,2.449053,0.000114,21414.109375,-2.600726
internalMesh,118,-0.000360,0.000770,0.000000,0.000850,9.052271,0.193676,0.000000,9.054342,2.970637,-0.505011,0.000000,3.013258,-14.350599,25905.800781,2.970637,-0.505011,0.000000,3.013258,2.613587,0.000122,21476.378906,-2.773031
internalMesh,119,-0.000119,0.000770,0.000000,0.000779,9.007669,0.214326,0.000000,9.010219,1.468898,-0.790330,0.000000,1.668017,-3.896559,21734.578125,1.468898,-0.790330,0.000000,1.668017,2.869945,0.000133,21635.130859,-3.030629
internalMesh,120,-0.020126,0.001112,0.000000,0.020157,10.005321,0.025202,0.000000,10.005352,-0.011907,0.040414,0.000000,0.042132,-0.032098,-929.961609,-0.011907,0.040414,0.000000,0.042132,0.375732,0.002695,83.370689,-0.672401
internalMesh,121,-0.019194,0.001112,0.000000,0.019227,10.022141,0.047132,0.000000,10.022252,0.044937,0.027596,0.000000,0.052734,0.192247,3595.333984,0.044937,0.027596,0.000000,0.052734,0.375964,0.001765,213.373367,-0.783241
internalMesh,122,-0.018295,0.001112,0.000000,0.018329,10.037397,0.055702,0.000000,10.037552,0.069072,-0.024590,0.000000,0.073319,0.152230,3512.875488,0.069072,-0.024590,0.000000,0.073319,0.375648,0.001082,347.649750,-0.966117
internalMesh,123,-0.017428,0.001112,0.000000,0.017463,10.047978,0.060597,0.000000,10.048162,-0.000794,0.008629,0.000000,0.008665,0.046428,1072.225586,-0.000794,0.008629,0.000000,0.008665,0.374881,0.000773,485.892334,-1.101859
internalMesh,124,-0.016590,0.001112,0.000000,0.016627,10.054677,0.065783,0.000000,10.054893,-0.115003,0.042499,0.000000,0.122605,-0.157458,-2254.356201,-0.115003,0.042499,0.000000,0.122605,0.373666,0.000603,621.162842,-1.183791
internalMesh,125,-0.015782,0.001112,0.000000,0.015821,10.060208,0.071574,0.000000,10.060463,-0.340499,0.458585,0.000000,0.571175,-0.191015,-14744.215820,-0.340499,0.458585,0.000000,0.571175,0.372131,0.000489,763.251465,-1.246508
internalMesh,126,-0.015002,0.001112,0.000000,0.015043,10.065893,0.077300,0.000000,10.066190,0.103098,0.902450,0.000000,0.908320,-0.164751,-13453.661133,0.103098,0.902450,0.000000,0.908320,0.370302,0.000408,911.412720,-1.309537
internalMesh,127,-0.014250,0.001112,0.000000,0.014293,10.071763,0.082607,0.000000,10.072102,1.322296,0.156929,0.000000,1.331575,-0.073555,14137.462891,1.322296,0.156929,0.000000,1.331575,0.368292,0.000346,1068.858643,-1.376032
internalMesh,128,-0.013523,0.001112,0.000000,0.013569,10.077583,0.087538,0.000000,10.077964,1.755223,-1.264466,0.000000,2.163257,0.090878,33334.468750,1.755223,-1.264466,0.000000,2.163257,0.366111,0.000298,1231.297485,-1.443465
internalMesh,129,-0.012822,0.001112,0.000000,0.012870,10.083332,0.092111,0.000000,10.083753,0.496759,-1.847358,0.000000,1.912982,0.174895,27088.734375,0.496759,-1.847358,0.000000,1.912982,0.363862,0.000261,1397.077393,-1.510480
internalMesh,130,-0.012146,0.001112,0.000000,0.012196,10.089153,0.096182,0.000000,10.089612,-1.386043,-1.118210,0.000000,1.780873,-0.095336,8206.087891,-1.386043,-1.118210,0.000000,1.780873,0.361592,0.000231,1568.502319,-1.577654
internalMesh,131,-0.011493,0.001112,0.000000,0.011546,10.094988,0.099579,0.000000,10.095479,-2.620945,0.567056,0.000000,2.681587,-0.258574,-3096.574951,-2.620945,0.567056,0.000000,2.681587,0.359489,0.000207,1740.971680,-1.645365
internalMesh,132,-0.010863,0.001112,0.000000,0.010919,10.100688,0.102218,0.000000,10.101205,-2.761805,2.054774,0.000000,3.442334,-0.032919,-20199.681641,-2.761805,2.054774,0.000000,3.442334,0.357468,0.000186,1919.810181,-1.712947
internalMesh,133,-0.010255,0.001112,0.000000,0.010315,10.106024,0.104205,0.000000,10.106561,-1.494893,2.033798,0.000000,2.524092,0.053857,-31063.433594,-1.494893,2.033798,0.000000,2.524092,0.355646,0.000170,2098.418457,-1.779338
internalMesh,134,-0.009668,0.001112,0.000000,0.009731,10.110785,0.105783,0.000000,10.111338,0.931411,0.783149,0.000000,1.216901,0.234063,-26460.187500,0.931411,0.783149,0.000000,1.216901,0.354042,0.000155,2284.520020,-1.843633
internalMesh,135,-0.009101,0.001112,0.000000,0.009169,10.114810,0.107148,0.000000,10.115377,3.077072,-0.478164,0.000000,3.114003,0.486114,-13819.989258,3.077072,-0.478164,0.000000,3.114003,0.352806,0.000143,2466.036865,-1.905024
internalMesh,136,-0.008555,0.001112,0.000000,0.008627,10.118111,0.108400,0.000000,10.118691,3.690809,-1.289226,0.000000,3.909498,0.879781,63159.156250,3.690809,-1.289226,0.000000,3.909498,0.351973,0.000132,2662.408447,-1.963080
internalMesh,137,-0.008027,0.001112,0.000000,0.008104,10.120816,0.109593,0.000000,10.121409,2.737413,-1.736358,0.000000,3.241662,0.937973,35978.601562,2.737413,-1.736358,0.000000,3.241662,0.351588,0.000122,2892.383789,-2.018197
internalMesh,138,-0.007518,0.001112,0.000000,0.007600,10.122984,0.110832,0.000000,10.123590,0.937461,-1.568037,0.000000,1.826903,0.430688,17801.519531,0.937461,-1.568037,0.000000,1.826903,0.351772,0.000112,3137.715332,-2.071005
internalMesh,139,-0.007027,0.001112,0.000000,0.007114,10.124672,0.112140,0.000000,10.125293,-0.991810,-0.606976,0.000000,1.162801,-0.127124,-14361.500000,-0.991810,-0.606976,0.000000,1.162801,0.352625,0.000102,3451.995361,-2.122186
internalMesh,140,-0.006553,0.001112,0.000000,0.006646,10.125847,0.113590,0.000000,10.126484,-2.689229,0.561957,0.000000,2.747317,-1.638875,-49405.824219,-2.689229,0.561957,0.000000,2.747317,0.354072,0.000095,3744.519531,-2.171978
internalMesh,141,-0.006095,0.001112,0.000000,0.006196,10.126410,0.115203,0.000000,10.127066,-3.663464,0.988173,0.000000,3.794397,-1.419907,-70627.335938,-3.663464,0.988173,0.000000,3.794397,0.356534,0.000087,4093.776123,-2.220637
internalMesh,142,-0.005653,0.001112,0.000000,0.005762,10.126280,0.117100,0.000000,10.126957,-3.420959,0.671697,0.000000,3.486279,-1.454726,-70967.867188,-3.420959,0.671697,0.000000,3.486279,0.359461,0.000082,4408.878906,-2.267933
internalMesh,143,-0.005227,0.001112,0.000000,0.005344,10.125220,0.119280,0.000000,10.125923,-2.228907,0.505202,0.000000,2.285444,-1.632872,-55612.792969,-2.228907,0.505202,0.000000,2.285444,0.363944,0.000076,4782.387695,-2.313533
internalMesh,144,-0.004816,0.001112,0.000000,0.004943,10.123237,0.121752,0.000000,10.123969,-0.735338,0.823084,0.000000,1.103716,-0.542826,-24925.425781,-0.735338,0.823084,0.000000,1.103716,0.368531,0.000072,5114.384766,-2.356737
internalMesh,145,-0.004419,0.001112,0.000000,0.004557,10.120045,0.124437,0.000000,10.120810,0.607677,1.230722,0.000000,1.372570,-0.547811,11009.424805,0.607677,1.230722,0.000000,1.372570,0.375703,0.000068,5506.575684,-2.397109
internalMesh,146,-0.004036,0.001112,0.000000,0.004186,10.115826,0.127404,0.000000,10.116628,1.576285,1.333431,0.000000,2.064634,1.336910,42810.476562,1.576285,1.333431,0.000000,2.064634,0.382148,0.000065,5849.170898,-2.434026
internalMesh,147,-0.003666,0.001112,0.000000,0.003831,10.110197,0.130639,0.000000,10.111041,2.100369,0.986615,0.000000,2.320552,2.058944,77210.734375,2.100369,0.986615,0.000000,2.320552,0.392613,0.000063,6255.219727,-2.467227
internalMesh,148,-0.003309,0.001112,0.000000,0.003491,10.103497,0.134298,0.000000,10.104389,2.136334,0.321408,0.000000,2.160376,4.753642,85684.648438,2.136334,0.321408,0.000000,2.160376,0.401111,0.000061,6601.937500,-2.496252
internalMesh,149,-0.002965,0.001112,0.000000,0.003167,10.095182,0.138402,0.000000,10.096131,1.811069,-0.387461,0.000000,1.852052,3.154408,73846.921875,1.811069,-0.387461,0.000000,1.852052,0.415543,0.000059,7010.246094,-2.521232
internalMesh,150,-0.002633,0.001112,0.000000,0.002858,10.085851,0.143176,0.000000,10.086867,1.299606,-1.005341,0.000000,1.643073,3.530837,53847.101562,1.299606,-1.005341,0.000000,1.643073,0.426469,0.000058,7341.377930,-2.542396
internalMesh,151,-0.002312,0.001112,0.000000,0.002566,10.074744,0.148696,0.000000,10.075842,0.796454,-1.471697,0.000000,1.673389,2.537189,27081.613281,0.796454,-1.471697,0.000000,1.673389,0.446077,0.000058,7746.864746,-2.561059
internalMesh,152,-0.002003,0.001112,0.000000,0.002291,10.062890,0.155341,0.000000,10.064089,0.407543,-1.753744,0.000000,1.800475,-0.142677,-4617.950195,0.407543,-1.753744,0.000000,1.800475,0.460318,0.000057,8069.083496,-2.578871
internalMesh,153,-0.001704,0.001112,0.000000,0.002035,10.049372,0.163276,0.000000,10.050698,0.188656,-1.835248,0.000000,1.844919,-2.452829,-29568.400391,0.188656,-1.835248,0.000000,1.844919,0.486614,0.000057,8488.780273,-2.599417
internalMesh,154,-0.001416,0.001112,0.000000,0.001800,10.036039,0.172979,0.000000,10.037530,0.140949,-1.700816,0.000000,1.706647,-5.757252,-50482.148438,0.140949,-1.700816,0.000000,1.706647,0.505163,0.000057,8811.098633,-2.627583
internalMesh,155,-0.001137,0.001112,0.000000,0.001591,10.021553,0.184495,0.000000,10.023252,0.183909,-1.471138,0.000000,1.482589,-7.614657,-60203.300781,0.183909,-1.471138,0.000000,1.482589,0.539892,0.000058,9246.168945,-2.671641
internalMesh,156,-0.000869,0.001112,0.000000,0.001411,10.009373,0.197836,0.000000,10.011328,0.314109,-1.081211,0.000000,1.125914,-2.049116,-64654.867188,0.314109,-1.081211,0.000000,1.125914,0.563983,0.000059,9564.765625,-2.740611
internalMesh,157,-0.000610,0.001112,0.000000,0.001268,9.996593,0.212028,0.000000,9.998842,0.345708,-0.460865,0.000000,0.576116,-10.276655,-59784.207031,0.345708,-0.460865,0.000000,0.576116,0.608676,0.000061,10013.293945,-2.844563
internalMesh,158,-0.000360,0.001112,0.000000,0.001169,9.989164,0.225497,0.000000,9.991710,0.189092,-0.051599,0.000000,0.196006,-16.775928,-52714.132812,0.189092,-0.051599,0.000000,0.196006,0.639678,0.000062,10322.055664,-2.988697
internalMesh,159,-0.000119,0.001112,0.000000,0.001118,9.981050,0.236394,0.000000,9.983849,0.057578,0.211403,0.000000,0.219103,1.851065,-40072.699219,0.057578,0.211403,0.000000,0.219103,0.695964,0.000065,10781.958008,-3.188824
internalMesh,160,-0.020126,0.001477,0.000000,0.020180,10.003539,0.020511,0.000000,10.003560,-0.009396,0.024619,0.000000,0.026351,0.002885,-114.053001,-0.009396,0.024619,0.000000,0.026351,0.375365,0.003122,50.190056,-0.827609
internalMesh,161,-0.019194,0.001477,0.000000,0.019251,10.017462,0.041854,0.000000,10.017550,0.028186,-0.006678,0.000000,0.028967,0.074440,806.194641,0.028186,-0.006678,0.000000,0.028967,0.375555,0.003735,100.632645,-0.900282
internalMesh,162,-0.018295,0.001477,0.000000,0.018355,10.029634,0.051324,0.000000,10.029765,0.030388,0.006927,0.000000,0.031167,0.072902,999.321106,0.030388,0.006927,0.000000,0.031167,0.375408,0.002504,149.986572,-1.028651
internalMesh,163,-0.017428,0.001477,0.000000,0.017490,10.038928,0.057204,0.000000,10.039091,0.013994,0.070167,0.000000,0.071549,0.020502,796.352112,0.013994,0.070167,0.000000,0.071549,0.375030,0.001866,201.048859,-1.141082
internalMesh,164,-0.016590,0.001477,0.000000,0.016656,10.045708,0.062746,0.000000,10.045903,-0.035843,0.078422,0.000000,0.086224,-0.051704,61.842968,-0.035843,0.078422,0.000000,0.086224,0.374418,0.001491,251.256805,-1.218533
internalMesh,165,-0.015782,0.001477,0.000000,0.015851,10.051617,0.068512,0.000000,10.051850,-0.147171,0.237008,0.000000,0.278984,-0.096925,-3802.481934,-0.147171,0.237008,0.000000,0.278984,0.373631,0.001239,301.979370,-1.281071
internalMesh,166,-0.015002,0.001477,0.000000,0.015075,10.057551,0.074157,0.000000,10.057825,0.147689,0.505690,0.000000,0.526815,-0.080949,-5375.150391,0.147689,0.505690,0.000000,0.526815,0.372694,0.001056,353.366150,-1.343253
internalMesh,167,-0.014250,0.001477,0.000000,0.014326,10.063596,0.079433,0.000000,10.063910,0.856731,0.177335,0.000000,0.874891,-0.041755,1620.660156,0.856731,0.177335,0.000000,0.874891,0.371647,0.000918,405.386108,-1.407954
internalMesh,168,-0.013523,0.001477,0.000000,0.013604,10.069657,0.084358,0.000000,10.070011,1.030102,-0.674553,0.000000,1.231312,0.039375,7211.839844,1.030102,-0.674553,0.000000,1.231312,0.370498,0.000810,457.909912,-1.473511
internalMesh,169,-0.012822,0.001477,0.000000,0.012907,10.075704,0.088987,0.000000,10.076097,0.206399,-1.162838,0.000000,1.181013,0.065179,6930.554688,0.206399,-1.162838,0.000000,1.181013,0.369267,0.000724,510.703217,-1.538975
internalMesh,170,-0.012146,0.001477,0.000000,0.012235,10.081846,0.093285,0.000000,10.082278,-0.959270,-0.865384,0.000000,1.291932,0.000677,4482.522461,-0.959270,-0.865384,0.000000,1.291932,0.367974,0.000653,564.546021,-1.604801
internalMesh,171,-0.011493,0.001477,0.000000,0.011587,10.088073,0.097194,0.000000,10.088541,-1.747839,-0.075483,0.000000,1.749468,-0.040371,1745.178101,-1.747839,-0.075483,0.000000,1.749468,0.366641,0.000593,618.515015,-1.671340
internalMesh,172,-0.010863,0.001477,0.000000,0.010963,10.094278,0.100700,0.000000,10.094781,-1.738055,0.774764,0.000000,1.902917,0.018802,-3254.412598,-1.738055,0.774764,0.000000,1.902917,0.365290,0.000543,673.231201,-1.738256
internalMesh,173,-0.010255,0.001477,0.000000,0.010360,10.100326,0.103848,0.000000,10.100860,-0.659810,1.412546,0.000000,1.559050,0.027261,-7122.696289,-0.659810,1.412546,0.000000,1.559050,0.363937,0.000500,728.273560,-1.804763
internalMesh,174,-0.009668,0.001477,0.000000,0.009780,10.106071,0.106718,0.000000,10.106635,1.002272,1.432678,0.000000,1.748461,0.066877,-9207.344727,1.002272,1.432678,0.000000,1.748461,0.362605,0.000463,783.424683,-1.869824
internalMesh,175,-0.009101,0.001477,0.000000,0.009220,10.111452,0.109440,0.000000,10.112044,2.142520,0.656917,0.000000,2.240967,0.157589,-8082.820312,2.142520,0.656917,0.000000,2.240967,0.361292,0.000431,839.210815,-1.932547
internalMesh,176,-0.008555,0.001477,0.000000,0.008681,10.116515,0.112127,0.000000,10.117137,2.191610,-0.471024,0.000000,2.241655,0.186911,6587.811523,2.191610,-0.471024,0.000000,2.241655,0.360042,0.000403,894.403198,-1.992772
internalMesh,177,-0.008027,0.001477,0.000000,0.008162,10.121355,0.114847,0.000000,10.122006,1.368214,-1.371076,0.000000,1.936972,0.185985,4352.313477,1.368214,-1.371076,0.000000,1.936972,0.358832,0.000375,957.079956,-2.050864
internalMesh,178,-0.007518,0.001477,0.000000,0.007662,10.126015,0.117590,0.000000,10.126698,0.101806,-1.730997,0.000000,1.733988,0.171391,7003.375000,0.101806,-1.730997,0.000000,1.733988,0.357711,0.000351,1018.284363,-2.107147
internalMesh,179,-0.007027,0.001477,0.000000,0.007180,10.130525,0.120344,0.000000,10.131239,-1.238521,-1.532308,0.000000,1.970254,0.008724,1743.121094,-1.238521,-1.532308,0.000000,1.970254,0.356670,0.000326,1094.574463,-2.161788
internalMesh,180,-0.006553,0.001477,0.000000,0.006717,10.134871,0.123062,0.000000,10.135618,-2.200290,-0.855757,0.000000,2.360847,-0.199265,-4339.229492,-2.200290,-0.855757,0.000000,2.360847,0.355754,0.000306,1162.237793,-2.214789
internalMesh,181,-0.006095,0.001477,0.000000,0.006271,10.139036,0.125731,0.000000,10.139815,-2.314963,0.157690,0.000000,2.320328,-0.377082,-7978.083008,-2.314963,0.157690,0.000000,2.320328,0.354956,0.000285,1244.497559,-2.266076
internalMesh,182,-0.005653,0.001477,0.000000,0.005843,10.142917,0.128320,0.000000,10.143728,-1.634012,1.153892,0.000000,2.000365,-0.399173,-10203.260742,-1.634012,1.153892,0.000000,2.000365,0.354288,0.000270,1314.231934,-2.315317
internalMesh,183,-0.005227,0.001477,0.000000,0.005432,10.146476,0.130873,0.000000,10.147320,-0.710200,1.780840,0.000000,1.917231,-0.514431,-8685.560547,-0.710200,1.780840,0.000000,1.917231,0.353737,0.000253,1401.270020,-2.362142
internalMesh,184,-0.004816,0.001477,0.000000,0.005037,10.149684,0.133426,0.000000,10.150561,0.064270,1.901952,0.000000,1.903037,-0.314967,-6903.678711,0.064270,1.901952,0.000000,1.903037,0.353285,0.000240,1471.663818,-2.406323
internalMesh,185,-0.004419,0.001477,0.000000,0.004659,10.152561,0.136075,0.000000,10.153473,0.674232,1.595831,0.000000,1.732416,-0.357227,-5371.536133,0.674232,1.595831,0.000000,1.732416,0.353003,0.000226,1563.394165,-2.447834
internalMesh,186,-0.004036,0.001477,0.000000,0.004298,10.155086,0.138880,0.000000,10.156035,1.181260,1.023277,0.000000,1.562841,0.031612,2158.221924,1.181260,1.023277,0.000000,1.562841,0.352809,0.000216,1633.839355,-2.486602
internalMesh,187,-0.003666,0.001477,0.000000,0.003953,10.157273,0.141958,0.000000,10.158265,1.525486,0.296693,0.000000,1.554070,0.096135,4268.882812,1.525486,0.296693,0.000000,1.554070,0.352855,0.000204,1730.390991,-2.522684
internalMesh,188,-0.003309,0.001477,0.000000,0.003624,10.159142,0.145386,0.000000,10.160182,1.610820,-0.448043,0.000000,1.671970,0.363546,5689.529785,1.610820,-0.448043,0.000000,1.671970,0.352992,0.000196,1801.737305,-2.556219
internalMesh,189,-0.002965,0.001477,0.000000,0.003313,10.160738,0.149303,0.000000,10.161835,1.394985,-1.098537,0.000000,1.775603,0.514203,23465.849609,1.394985,-1.098537,0.000000,1.775603,0.353495,0.000185,1915.909912,-2.587769
internalMesh,190,-0.002633,0.001477,0.000000,0.003019,10.162210,0.153815,0.000000,10.163375,0.934925,-1.565386,0.000000,1.823326,0.984079,17359.134766,0.934925,-1.565386,0.000000,1.823326,0.354074,0.000176,2008.756470,-2.618248
internalMesh,191,-0.002312,0.001477,0.000000,0.002743,10.163634,0.159070,0.000000,10.164879,0.383453,-1.786313,0.000000,1.827006,0.638838,24299.925781,0.383453,-1.786313,0.000000,1.827006,0.355137,0.000165,2154.768311,-2.649301
internalMesh,192,-0.002003,0.001477,0.000000,0.002488,10.165296,0.165171,0.000000,10.166637,-0.135231,-1.754208,0.000000,1.759413,0.513515,12602.887695,-0.135231,-1.754208,0.000000,1.759413,0.356102,0.000157,2265.035645,-2.683049
internalMesh,193,-0.001704,0.001477,0.000000,0.002255,10.167363,0.172215,0.000000,10.168821,-0.543555,-1.496760,0.000000,1.592401,0.272066,1595.962524,-0.543555,-1.496760,0.000000,1.592401,0.357916,0.000148,2427.849854,-2.722653
internalMesh,194,-0.001416,0.001477,0.000000,0.002046,10.170300,0.180182,0.000000,10.171895,-0.832112,-1.095755,0.000000,1.375896,-0.336180,-7144.487305,-0.832112,-1.095755,0.000000,1.375896,0.359371,0.000141,2543.874756,-2.771808
internalMesh,195,-0.001137,0.001477,0.000000,0.001864,10.174291,0.188960,0.000000,10.176045,-1.031612,-0.649201,0.000000,1.218887,-0.228649,-14587.837891,-1.031612,-0.649201,0.000000,1.218887,0.362164,0.000133,2722.214844,-2.835103
